Date,Close ,Adj Close ,Volume,Unnamed: 4
2022-02-28,235.2,235.2,1766,
2022-02-25,220.8,220.8,1004,
2022-02-24,223.2,223.2,5145,
2022-02-23,223.2,223.2,928,
2022-02-22,220.8,220.8,2028,
2022-02-18,240.0,240.0,1532,
2022-02-17,254.4,254.4,1500,
2022-02-16,254.4,254.4,1656,
2022-02-15,252.0,252.0,1679,
2022-02-14,242.4,242.4,1526,
2022-02-11,247.2,247.2,2399,
2022-02-10,247.2,247.2,5964,
2022-02-09,230.4,230.4,3775,
2022-02-08,211.2,211.2,1935,
2022-02-07,199.2,199.2,1208,
2022-02-04,192.0,192.0,875,
2022-02-03,189.6,189.6,662,
2022-02-02,199.2,199.2,1768,
2022-02-01,199.2,199.2,1938,
2022-01-31,189.6,189.6,1599,
2022-01-28,180.0,180.0,2118,
2022-01-27,170.4,170.4,1828,
2022-01-26,184.8,184.8,1872,
2022-01-25,184.8,184.8,2222,
2022-01-24,177.6,177.6,6483,
2022-01-21,201.6,201.6,3512,
2022-01-20,211.2,211.2,1169,
2022-01-19,206.4,206.4,1400,
2022-01-18,213.6,213.6,1087,
2022-01-14,218.4,218.4,1404,
2022-01-13,216.0,216.0,878,
2022-01-12,218.4,218.4,802,
2022-01-11,218.4,218.4,1265,
2022-01-10,213.6,213.6,1113,
2022-01-07,218.4,218.4,1351,
2022-01-06,213.6,213.6,2170,
2022-01-05,213.6,213.6,1420,
2022-01-04,218.4,218.4,1263,
2022-01-03,223.2,223.2,2813,
2021-12-31,201.6,201.6,2988,
2021-12-30,208.8,208.8,2866,
2021-12-29,206.4,206.4,4580,
2021-12-28,220.8,220.8,2718,
2021-12-27,228.0,228.0,3402,
2021-12-23,232.8,232.8,1220,
2021-12-22,230.4,230.4,2131,
2021-12-21,225.6,225.6,1628,
2021-12-20,216.0,216.0,2071,
2021-12-17,223.2,223.2,2299,
2021-12-16,220.8,220.8,1988,
2021-12-15,228.0,228.0,1803,
2021-12-14,230.4,230.4,2727,
2021-12-13,242.4,242.4,2565,
2021-12-10,252.0,252.0,902,
2021-12-09,254.4,254.4,1930,
2021-12-08,256.8,256.8,3281,
2021-12-07,256.8,256.8,4252,
2021-12-06,223.2,223.2,3453,
2021-12-03,225.6,225.6,5470,
2021-12-02,244.8,244.8,3061,
2021-12-01,244.8,244.8,3831,
2021-11-30,261.6,261.6,2511,
2021-11-29,264.0,264.0,2495,
2021-11-26,273.6,273.6,1775,
2021-11-24,280.8,280.8,2663,
2021-11-23,266.4,266.4,1985,
2021-11-22,261.6,261.6,4980,
2021-11-19,266.4,266.4,2895,
2021-11-18,276.0,276.0,3675,
2021-11-17,280.8,280.8,2910,
2021-11-16,285.6,285.6,3144,
2021-11-15,295.2,295.2,2546,
2021-11-12,295.2,295.2,1607,
2021-11-11,297.6,297.6,2262,
2021-11-10,297.6,297.6,3360,
2021-11-09,304.8,304.8,2366,
2021-11-08,316.8,316.8,1967,
2021-11-05,309.6,309.6,3261,
2021-11-04,312.0,312.0,2968,
2021-11-03,319.2,319.2,1833,
2021-11-02,319.2,319.2,2487,
2021-11-01,331.2,331.2,2267,
2021-10-29,319.2,319.2,2665,
2021-10-28,328.8,328.8,2218,
2021-10-27,321.6,321.6,2591,
2021-10-26,333.6,333.6,3480,
2021-10-25,340.8,340.8,2181,
2021-10-22,345.6,345.6,2744,
2021-10-21,360.0,360.0,2065,
2021-10-20,372.0,372.0,1924,
2021-10-19,369.6,369.6,3721,
2021-10-18,352.8,352.8,2982,
2021-10-15,355.2,355.2,3086,
2021-10-14,381.6,381.6,3548,
2021-10-13,384.0,384.0,2479,
2021-10-12,391.2,391.2,3212,
2021-10-11,379.2,379.2,4688,
2021-10-08,362.4,362.4,3145,
2021-10-07,355.2,355.2,4611,
2021-10-06,352.8,352.8,3889,
2021-10-05,379.2,379.2,5675,
2021-10-04,376.8,376.8,7068,
2021-10-01,376.8,376.8,5865,
2021-09-30,355.2,355.2,2752,
2021-09-29,362.4,362.4,3072,
2021-09-28,372.0,372.0,6275,
2021-09-27,364.8,364.8,9770,
2021-09-24,336.0,336.0,3669,
2021-09-23,331.2,331.2,3682,
2021-09-22,309.6,309.6,1577,
2021-09-21,312.0,312.0,1418,
2021-09-20,307.2,307.2,3047,
2021-09-17,338.4,338.4,1810,
2021-09-16,340.8,340.8,3179,
2021-09-15,338.4,338.4,4918,
2021-09-14,319.2,319.2,4515,
2021-09-13,343.2,343.2,7001,
2021-09-10,331.2,331.2,3342,
2021-09-09,333.6,333.6,15525,
2021-09-08,304.8,304.8,1673,
2021-09-07,304.8,304.8,1715,
2021-09-03,309.6,309.6,1965,
2021-09-02,319.2,319.2,5153,
2021-09-01,300.0,300.0,1901,
2021-08-31,300.0,300.0,1965,
2021-08-30,302.4,302.4,1600,
2021-08-27,300.0,300.0,3625,
2021-08-26,288.0,288.0,3050,
2021-08-25,297.6,297.6,5618,
2021-08-24,285.6,285.6,5957,
2021-08-23,280.8,280.8,3446,
2021-08-20,276.0,276.0,2867,
2021-08-19,268.8,268.8,6078,
2021-08-18,285.6,285.6,2040,
2021-08-17,295.2,295.2,8081,
2021-08-16,302.4,302.4,4428,
2021-08-13,333.6,333.6,9025,
2021-08-12,319.2,319.2,1697,
2021-08-11,321.6,321.6,2491,
2021-08-10,314.4,314.4,1368,
2021-08-09,314.4,314.4,1816,
2021-08-06,314.4,314.4,1675,
2021-08-05,324.0,324.0,4764,
2021-08-04,309.6,309.6,1691,
2021-08-03,319.2,319.2,1634,
2021-08-02,314.4,314.4,1467,
2021-07-30,321.6,321.6,1639,
2021-07-29,321.6,321.6,2198,
2021-07-28,328.8,328.8,2222,
2021-07-27,314.4,314.4,1427,
2021-07-26,319.2,319.2,1713,
2021-07-23,319.2,319.2,1713,
2021-07-22,321.6,321.6,1499,
2021-07-21,333.6,333.6,2539,
2021-07-20,321.6,321.6,1888,
2021-07-19,307.2,307.2,3640,
2021-07-16,312.0,312.0,2103,
2021-07-15,328.8,328.8,3314,
2021-07-14,333.6,333.6,2812,
2021-07-13,348.0,348.0,1867,
2021-07-12,357.6,357.6,2186,
2021-07-09,374.4,374.4,2818,
2021-07-08,350.4,350.4,2627,
2021-07-07,355.2,355.2,4256,
2021-07-06,369.6,369.6,3044,
2021-07-02,374.4,374.4,4129,
2021-07-01,386.4,386.4,3192,
2021-06-30,384.0,384.0,3725,
2021-06-29,388.8,388.8,3206,
2021-06-28,396.0,396.0,4485,
2021-06-25,408.0,408.0,4238,
2021-06-24,417.6,417.6,4287,
2021-06-23,405.6,405.6,2608,
2021-06-22,403.2,403.2,3185,
2021-06-21,408.0,408.0,5244,
2021-06-18,400.8,400.8,5712,
2021-06-17,427.2,427.2,8407,
2021-06-16,444.0,444.0,6224,
2021-06-15,410.4,410.4,4978,
2021-06-14,434.4,434.4,4410,
2021-06-11,456.0,456.0,3716,
2021-06-10,446.4,446.4,5989,
2021-06-09,446.4,446.4,9018,
2021-06-08,417.6,417.6,5223,
2021-06-07,417.6,417.6,6512,
2021-06-04,391.2,391.2,3185,
2021-06-03,391.2,391.2,6598,
2021-06-02,405.6,405.6,12198,
2021-06-01,386.4,386.4,5220,
2021-05-28,376.8,376.8,8268,
2021-05-27,357.6,357.6,4400,
2021-05-26,360.0,360.0,5583,
2021-05-25,355.2,355.2,4660,
2021-05-24,362.4,362.4,2892,
2021-05-21,367.2,367.2,3810,
2021-05-20,355.2,355.2,4289,
2021-05-19,357.6,357.6,4461,
2021-05-18,360.0,360.0,5595,
2021-05-17,360.0,360.0,3480,
2021-05-14,352.8,352.8,5659,
2021-05-13,338.4,338.4,7632,
2021-05-12,360.0,360.0,5387,
2021-05-11,379.2,379.2,5424,
2021-05-10,376.8,376.8,7597,
2021-05-07,396.0,396.0,7533,
2021-05-06,376.8,376.8,11049,
2021-05-05,400.8,400.8,15531,
2021-05-04,432.0,432.0,22464,
2021-05-03,499.2,499.2,91843,
2021-04-30,403.2,403.2,5128,
2021-04-29,415.2,415.2,7830,
2021-04-28,439.2,439.2,4931,
2021-04-27,420.0,420.0,7510,
2021-04-26,400.8,400.8,6243,
2021-04-23,364.8,364.8,5528,
2021-04-22,360.0,360.0,8614,
2021-04-21,338.4,338.4,8133,
2021-04-20,328.8,328.8,7431,
2021-04-19,348.0,348.0,5956,
2021-04-16,348.0,348.0,14583,
2021-04-15,381.6,381.6,10073,
2021-04-14,405.6,405.6,14398,
2021-04-13,372.0,372.0,7588,
2021-04-12,381.6,381.6,5855,
2021-04-09,410.4,410.4,3882,
2021-04-08,424.8,424.8,6242,
2021-04-07,432.0,432.0,6579,
2021-04-06,439.2,439.2,4951,
2021-04-05,446.4,446.4,9179,
2021-04-01,477.6,477.6,5502,
2021-03-31,453.6,453.6,7718,
2021-03-30,463.2,463.2,7167,
2021-03-29,460.8,460.8,7766,
2021-03-26,494.4,494.4,7890,
2021-03-25,492.0,492.0,13404,
2021-03-24,489.6,489.6,7892,
2021-03-23,496.8,496.8,12754,
2021-03-22,542.4,542.4,6955,
2021-03-19,568.8,568.8,6916,
2021-03-18,571.2,571.2,11588,
2021-03-17,616.8,616.8,7305,
2021-03-16,614.4,614.4,18998,
2021-03-15,621.6,621.6,11417,
2021-03-12,597.6,597.6,15774,
2021-03-11,578.4,578.4,18129,
2021-03-10,585.6,585.6,11463,
2021-03-09,571.2,571.2,9800,
2021-03-08,511.2,511.2,8498,
2021-03-05,489.6,489.6,14599,
2021-03-04,499.2,499.2,14658,
2021-03-03,556.8,556.8,7648,
2021-03-02,595.2,595.2,10617,
2021-03-01,568.8,568.8,9315,
2021-02-26,564.0,564.0,12324,
2021-02-25,583.2,583.2,11982,
2021-02-24,626.4,626.4,10540,
2021-02-23,609.6,609.6,21407,
2021-02-22,691.2,691.2,17090,
2021-02-19,700.8,700.8,19693,
2021-02-18,643.2,643.2,22938,
2021-02-17,763.2,763.2,31404,
2021-02-16,885.6,885.6,68188,
2021-02-12,880.8,880.8,232921,
2021-02-11,612.0,612.0,31387,
2021-02-10,607.2,607.2,46392,
2021-02-09,657.6,657.6,45604,
2021-02-08,554.4,554.4,27128,
2021-02-05,508.8,508.8,17345,
2021-02-04,518.4,518.4,15777,
2021-02-03,504.0,504.0,19428,
2021-02-02,480.0,480.0,16094,
2021-02-01,499.2,499.2,24199,
2021-01-29,504.0,504.0,143939,
2021-01-28,429.6,429.6,24697,
2021-01-27,396.0,396.0,31511,
2021-01-26,465.6,465.6,29803,
2021-01-25,472.8,472.8,51436,
2021-01-22,393.6,393.6,9626,
2021-01-21,393.6,393.6,26887,
2021-01-20,372.0,372.0,11542,
2021-01-19,379.2,379.2,11416,
2021-01-15,362.4,362.4,9941,
2021-01-14,386.4,386.4,17996,
2021-01-13,381.6,381.6,22580,
2021-01-12,412.8,412.8,40028,
2021-01-11,396.0,396.0,47985,
2021-01-08,340.8,340.8,19617,
2021-01-07,343.2,343.2,25435,
2021-01-06,309.6,309.6,12528,
2021-01-05,319.2,319.2,31784,
2021-01-04,295.2,295.2,8849,
2020-12-31,290.4,290.4,28768,
2020-12-30,288.0,288.0,10473,
2020-12-29,285.6,285.6,8320,
2020-12-28,290.4,290.4,9861,
2020-12-24,297.6,297.6,7115,
2020-12-23,295.2,295.2,13643,
2020-12-22,283.2,283.2,8789,
2020-12-21,285.6,285.6,8392,
2020-12-18,288.0,288.0,7202,
2020-12-17,295.2,295.2,7268,
2020-12-16,304.8,304.8,7170,
2020-12-15,309.6,309.6,6403,
2020-12-14,307.2,307.2,9917,
2020-12-11,316.8,316.8,7989,
2020-12-10,331.2,331.2,18119,
2020-12-09,292.8,292.8,28835,
2020-12-08,328.8,328.8,20669,
2020-12-07,357.6,357.6,37478,
2020-12-04,396.0,396.0,130212,
2020-12-03,285.6,285.6,10353,
2020-12-02,278.4,278.4,5963,
2020-12-01,268.8,268.8,11090,
2020-11-30,280.8,280.8,8003,
2020-11-27,292.8,292.8,5652,
2020-11-25,297.6,297.6,9450,
2020-11-24,285.6,285.6,33639,
2020-11-23,288.0,288.0,15122,
2020-11-20,268.8,268.8,6550,
2020-11-19,268.8,268.8,6667,
2020-11-18,266.4,266.4,8158,
2020-11-17,271.2,271.2,8788,
2020-11-16,266.4,266.4,6576,
2020-11-13,264.0,264.0,8582,
2020-11-12,273.6,273.6,22871,
2020-11-11,271.2,271.2,16311,
2020-11-10,276.0,276.0,12875,
2020-11-09,259.2,259.2,12395,
2020-11-06,252.0,252.0,7843,
2020-11-05,249.6,249.6,4773,
2020-11-04,244.8,244.8,4190,
2020-11-03,249.6,249.6,5215,
2020-11-02,244.8,244.8,4208,
2020-10-30,244.8,244.8,7595,
2020-10-29,249.6,249.6,6104,
2020-10-28,254.4,254.4,13220,
2020-10-27,247.2,247.2,4925,
2020-10-26,254.4,254.4,7574,
2020-10-23,266.4,266.4,5328,
2020-10-22,271.2,271.2,23445,
2020-10-21,256.8,256.8,5615,
2020-10-20,266.4,266.4,4412,
2020-10-19,271.2,271.2,4445,
2020-10-16,271.2,271.2,5180,
2020-10-15,280.8,280.8,6962,
2020-10-14,278.4,278.4,5516,
2020-10-13,283.2,283.2,7204,
2020-10-12,300.0,300.0,14387,
2020-10-09,300.0,300.0,12429,
2020-10-08,285.6,285.6,10430,
2020-10-07,292.8,292.8,14121,
2020-10-06,283.2,283.2,19563,
2020-10-05,276.0,276.0,8901,
2020-10-02,271.2,271.2,5125,
2020-10-01,273.6,273.6,10643,
2020-09-30,259.2,259.2,6419,
2020-09-29,259.2,259.2,19295,
2020-09-28,254.4,254.4,11264,
2020-09-25,244.8,244.8,9813,
2020-09-24,237.6,237.6,16202,
2020-09-23,256.8,256.8,11045,
2020-09-22,268.8,268.8,6968,
2020-09-21,273.6,273.6,6679,
2020-09-18,285.6,285.6,20524,
2020-09-17,271.2,271.2,4862,
2020-09-16,276.0,276.0,10905,
2020-09-15,261.6,261.6,5575,
2020-09-14,266.4,266.4,6180,
2020-09-11,264.0,264.0,8097,
2020-09-10,268.8,268.8,11326,
2020-09-09,268.8,268.8,19580,
2020-09-08,259.2,259.2,10062,
2020-09-04,264.0,264.0,15209,
2020-09-03,273.6,273.6,14575,
2020-09-02,297.6,297.6,11158,
2020-09-01,304.8,304.8,14153,
2020-08-31,309.6,309.6,26770,
2020-08-28,319.2,319.2,25140,
2020-08-27,309.6,309.6,16061,
2020-08-26,316.8,316.8,21800,
2020-08-25,336.0,336.0,21653,
2020-08-24,328.8,328.8,19498,
2020-08-21,340.8,340.8,92182,
2020-08-20,415.2,415.2,239310,
2020-08-19,278.4,278.4,15584,
2020-08-18,278.4,278.4,20917,
2020-08-17,326.4,326.4,51061,
2020-08-14,307.2,307.2,17169,
2020-08-13,328.8,328.8,13987,
2020-08-12,324.0,324.0,24998,
2020-08-11,379.2,379.2,21681,
2020-08-10,412.8,412.8,77385,
2020-08-07,540.0,540.0,30025,
2020-08-06,600.0,600.0,8127,
2020-08-05,600.0,600.0,14630,
2020-08-04,600.0,600.0,8746,
2020-08-03,600.0,600.0,14644,
2020-07-31,600.0,600.0,7967,
2020-07-30,600.0,600.0,8550,
2020-07-29,600.0,600.0,6619,
2020-07-28,660.0,660.0,7792,
2020-07-27,600.0,600.0,8729,
2020-07-24,660.0,660.0,6694,
2020-07-23,660.0,660.0,7038,
2020-07-22,660.0,660.0,7477,
2020-07-21,660.0,660.0,16878,
2020-07-20,660.0,660.0,10134,
2020-07-17,660.0,660.0,16482,
2020-07-16,660.0,660.0,10791,
2020-07-15,660.0,660.0,11347,
2020-07-14,600.0,600.0,11386,
2020-07-13,660.0,660.0,14430,
2020-07-10,660.0,660.0,18952,
2020-07-09,660.0,660.0,13330,
2020-07-08,660.0,660.0,24309,
2020-07-07,660.0,660.0,49659,
2020-07-06,780.0,780.0,9591,
2020-07-02,780.0,780.0,9546,
2020-07-01,840.0,840.0,9270,
2020-06-30,840.0,840.0,11523,
2020-06-29,840.0,840.0,11253,
2020-06-26,780.0,780.0,25611,
2020-06-25,840.0,840.0,21663,
2020-06-24,840.0,840.0,58991,
2020-06-23,1020.0,1020.0,63722,
2020-06-22,900.0,900.0,9154,
2020-06-19,900.0,900.0,12290,
2020-06-18,900.0,900.0,13414,
2020-06-17,900.0,900.0,12540,
2020-06-16,900.0,900.0,17874,
2020-06-15,900.0,900.0,26335,
2020-06-12,960.0,960.0,22358,
2020-06-11,840.0,840.0,41033,
2020-06-10,1080.0,1080.0,19193,
2020-06-09,1200.0,1200.0,29395,
2020-06-08,1260.0,1260.0,109417,
2020-06-05,1380.0,1380.0,74330,
2020-06-04,900.0,900.0,19104,
2020-06-03,780.0,780.0,3809,
2020-06-02,780.0,780.0,3189,
2020-06-01,780.0,780.0,3615,
2020-05-29,780.0,780.0,5030,
2020-05-28,780.0,780.0,4176,
2020-05-27,840.0,840.0,4491,
2020-05-26,840.0,840.0,6827,
2020-05-22,840.0,840.0,4202,
2020-05-21,840.0,840.0,5027,
2020-05-20,900.0,900.0,6696,
2020-05-19,900.0,900.0,25338,
2020-05-18,900.0,900.0,8619,
2020-05-15,840.0,840.0,20302,
2020-05-14,1140.0,1140.0,3015,
2020-05-13,1140.0,1140.0,3390,
2020-05-12,1200.0,1200.0,3674,
2020-05-11,1260.0,1260.0,5330,
2020-05-08,1260.0,1260.0,5711,
2020-05-07,1200.0,1200.0,4652,
2020-05-06,1140.0,1140.0,3845,
2020-05-05,1200.0,1200.0,4698,
2020-05-04,1320.0,1320.0,3019,
2020-05-01,1260.0,1260.0,3714,
2020-04-30,1380.0,1380.0,6810,
2020-04-29,1320.0,1320.0,13385,
2020-04-28,1440.0,1440.0,16977,
2020-04-27,1560.0,1560.0,4977,
2020-04-24,1560.0,1560.0,7275,
2020-04-23,1560.0,1560.0,10347,
2020-04-22,1560.0,1560.0,7136,
2020-04-21,1740.0,1740.0,20910,
2020-04-20,1680.0,1680.0,24493,
2020-04-17,1380.0,1380.0,7500,
2020-04-16,1260.0,1260.0,4917,
2020-04-15,1380.0,1380.0,17160,
2020-04-14,1680.0,1680.0,5239,
2020-04-13,1620.0,1620.0,3934,
2020-04-09,1740.0,1740.0,6036,
2020-04-08,1860.0,1860.0,8003,
2020-04-07,1980.0,1980.0,26569,
2020-04-06,1440.0,1440.0,18400,
2020-04-03,1140.0,1140.0,6181,
2020-04-02,1320.0,1320.0,7465,
2020-04-01,1380.0,1380.0,12303,
2020-03-31,1500.0,1500.0,32753,
2020-03-30,3240.0,3240.0,54383,
2020-03-27,1380.0,1380.0,60661,
2020-03-26,480.0,480.0,5708,
2020-03-25,540.0,540.0,4746,
2020-03-24,540.0,540.0,1580,
2020-03-23,600.0,600.0,1273,
2020-03-20,600.0,600.0,2126,
2020-03-19,540.0,540.0,909,
2020-03-18,540.0,540.0,841,
2020-03-17,600.0,600.0,1713,
2020-03-16,660.0,660.0,736,
2020-03-13,720.0,720.0,1268,
2020-03-12,840.0,840.0,563,
2020-03-11,1200.0,1200.0,401,
2020-03-10,1260.0,1260.0,455,
2020-03-09,1080.0,1080.0,480,
2020-03-06,1320.0,1320.0,539,
2020-03-05,1440.0,1440.0,925,
2020-03-04,1560.0,1560.0,4954,
2020-03-03,1620.0,1620.0,1069,
2020-03-02,1620.0,1620.0,252,
2020-02-28,1980.0,1980.0,205,
2020-02-27,1920.0,1920.0,242,
2020-02-26,2160.0,2160.0,290,
2020-02-25,2400.0,2400.0,170,
2020-02-24,2700.0,2700.0,92,
2020-02-21,3000.0,3000.0,347,
2020-02-20,3420.0,3420.0,72,
2020-02-19,3540.0,3540.0,105,
2020-02-18,3780.0,3780.0,57,
2020-02-14,3840.0,3840.0,58,
2020-02-13,3840.0,3840.0,64,
2020-02-12,3900.0,3900.0,146,
2020-02-11,4020.0,4020.0,14,
2020-02-10,4020.0,4020.0,30,
2020-02-07,4140.0,4140.0,25,
2020-02-06,4200.0,4200.0,60,
2020-02-05,4200.0,4200.0,19,
2020-02-04,4200.0,4200.0,20,
2020-02-03,4080.0,4080.0,41,
2020-01-31,4020.0,4020.0,44,
2020-01-30,4080.0,4080.0,23,
2020-01-29,4260.0,4260.0,96,
2020-01-28,4020.0,4020.0,45,
2020-01-27,4020.0,4020.0,54,
2020-01-24,4080.0,4080.0,109,
2020-01-23,4500.0,4500.0,137,
2020-01-22,4860.0,4860.0,116,
2020-01-21,5400.0,5400.0,43,
2020-01-17,5700.0,5700.0,61,
2020-01-16,5700.0,5700.0,90,
2020-01-15,5340.0,5340.0,42,
2020-01-14,5160.0,5160.0,39,
2020-01-13,5100.0,5100.0,43,
2020-01-10,5460.0,5460.0,35,
2020-01-09,5460.0,5460.0,35,
2020-01-08,5280.0,5280.0,43,
2020-01-07,5580.0,5580.0,68,
2020-01-06,5700.0,5700.0,212,
2020-01-03,5760.0,5760.0,221,
2020-01-02,4740.0,4740.0,33,
2019-12-31,4800.0,4800.0,103,
2019-12-30,4920.0,4920.0,82,
2019-12-27,5100.0,5100.0,67,
2019-12-26,4980.0,4980.0,34,
2019-12-24,5100.0,5100.0,36,
2019-12-23,5040.0,5040.0,87,
2019-12-20,5400.0,5400.0,40,
2019-12-19,5700.0,5700.0,90,
2019-12-18,5280.0,5280.0,55,
2019-12-17,5220.0,5220.0,33,
2019-12-16,5040.0,5040.0,40,
2019-12-13,5460.0,5460.0,106,
2019-12-12,5580.0,5580.0,559,
2019-12-11,4500.0,4500.0,27,
2019-12-10,4380.0,4380.0,27,
2019-12-09,4440.0,4440.0,29,
2019-12-06,4560.0,4560.0,21,
2019-12-05,4620.0,4620.0,15,
2019-12-04,4680.0,4680.0,38,
2019-12-03,4680.0,4680.0,36,
2019-12-02,4860.0,4860.0,113,
2019-11-29,4620.0,4620.0,49,
2019-11-27,4380.0,4380.0,64,
2019-11-26,4140.0,4140.0,52,
2019-11-25,4140.0,4140.0,166,
2019-11-22,3900.0,3900.0,236,
2019-11-21,4020.0,4020.0,92,
2019-11-20,4080.0,4080.0,108,
2019-11-19,4500.0,4500.0,83,
2019-11-18,4320.0,4320.0,160,
2019-11-15,5040.0,5040.0,156,
2019-11-14,5580.0,5580.0,60,
2019-11-13,5700.0,5700.0,126,
2019-11-12,5700.0,5700.0,77,
2019-11-11,6060.0,6060.0,258,
2019-11-08,6360.0,6360.0,282,
2019-11-07,7380.0,7380.0,807,
2019-11-06,17040.0,17040.0,51,
2019-11-05,17580.0,17580.0,154,
2019-11-04,19440.0,19440.0,68,
2019-11-01,19440.0,19440.0,84,
2019-10-31,19200.0,19200.0,73,
2019-10-30,18420.0,18420.0,55,
2019-10-29,19560.0,19560.0,120,
2019-10-28,19500.0,19500.0,113,
2019-10-25,18180.0,18180.0,68,
2019-10-24,18480.0,18480.0,84,
2019-10-23,20520.0,20520.0,74,
2019-10-22,20640.0,20640.0,137,
2019-10-21,25380.0,25380.0,62,
2019-10-18,26220.0,26220.0,77,
2019-10-17,27540.0,27540.0,210,
2019-10-16,25080.0,25080.0,93,
2019-10-15,23880.0,23880.0,148,
2019-10-14,24360.0,24360.0,402,
2019-10-11,19740.0,19740.0,83,
2019-10-10,19200.0,19200.0,134,
2019-10-09,19980.0,19980.0,195,
2019-10-08,18180.0,18180.0,49,
2019-10-07,18240.0,18240.0,38,
2019-10-04,18960.0,18960.0,106,
2019-10-03,17760.0,17760.0,70,
2019-10-02,17160.0,17160.0,34,
2019-10-01,17340.0,17340.0,46,
2019-09-30,16800.0,16800.0,27,
2019-09-27,17040.0,17040.0,41,
2019-09-26,17520.0,17520.0,45,
2019-09-25,17940.0,17940.0,41,
2019-09-24,17640.0,17640.0,44,
2019-09-23,18720.0,18720.0,39,
2019-09-20,19200.0,19200.0,29,
2019-09-19,19020.0,19020.0,49,
2019-09-18,18720.0,18720.0,162,
2019-09-17,19800.0,19800.0,159,
2019-09-16,22740.0,22740.0,86,
2019-09-13,22920.0,22920.0,50,
2019-09-12,22860.0,22860.0,148,
2019-09-11,25980.0,25980.0,392,
2019-09-10,49800.0,49800.0,59,
2019-09-09,52440.0,52440.0,119,
2019-09-06,44340.0,44340.0,18,
2019-09-05,43200.0,43200.0,54,
2019-09-04,45780.0,45780.0,487,
2019-09-03,39960.0,39960.0,34,
2019-08-30,40920.0,40920.0,14,
2019-08-29,41100.0,41100.0,22,
2019-08-28,40860.0,40860.0,110,
2019-08-27,34860.0,34860.0,15,
2019-08-26,36960.0,36960.0,24,
2019-08-23,35340.0,35340.0,29,
2019-08-22,38400.0,38400.0,91,
2019-08-21,42000.0,42000.0,13,
2019-08-20,44400.0,44400.0,8,
2019-08-19,46800.0,46800.0,17,
2019-08-16,39600.0,39600.0,3,
2019-08-15,38400.0,38400.0,7,
2019-08-14,42000.0,42000.0,3,
2019-08-13,42000.0,42000.0,2,
2019-08-12,42000.0,42000.0,2,
2019-08-09,42000.0,42000.0,2,
2019-08-08,43200.0,43200.0,3,
2019-08-07,42000.0,42000.0,2,
2019-08-06,43200.0,43200.0,7,
2019-08-05,40800.0,40800.0,3,
2019-08-02,42000.0,42000.0,5,
2019-08-01,44400.0,44400.0,3,
2019-07-31,44400.0,44400.0,4,
2019-07-30,44400.0,44400.0,6,
2019-07-29,48000.0,48000.0,17,
2019-07-26,54000.0,54000.0,7,
2019-07-25,55200.0,55200.0,3,
2019-07-24,55200.0,55200.0,2,
2019-07-23,56400.0,56400.0,3,
2019-07-22,56400.0,56400.0,9,
2019-07-19,56400.0,56400.0,3,
2019-07-18,56400.0,56400.0,6,
2019-07-17,60000.0,60000.0,20,
2019-07-16,58800.0,58800.0,3,
2019-07-15,58800.0,58800.0,5,
2019-07-12,57600.0,57600.0,4,
2019-07-11,61200.0,61200.0,7,
2019-07-10,62400.0,62400.0,19,
2019-07-09,78000.0,78000.0,40,
2019-07-08,55200.0,55200.0,2,
2019-07-05,54000.0,54000.0,3,
2019-07-03,52800.0,52800.0,1,
2019-07-02,51600.0,51600.0,2,
2019-07-01,54000.0,54000.0,2,
2019-06-28,54000.0,54000.0,2,
2019-06-27,52800.0,52800.0,3,
2019-06-26,54000.0,54000.0,2,
2019-06-25,54000.0,54000.0,3,
2019-06-24,52800.0,52800.0,2,
2019-06-21,55200.0,55200.0,3,
2019-06-20,55200.0,55200.0,4,
2019-06-19,55200.0,55200.0,3,
2019-06-18,55200.0,55200.0,3,
2019-06-17,56400.0,56400.0,2,
2019-06-14,57600.0,57600.0,4,
2019-06-13,62400.0,62400.0,18,
2019-06-12,55200.0,55200.0,4,
2019-06-11,57600.0,57600.0,3,
2019-06-10,57600.0,57600.0,3,
2019-06-07,58800.0,58800.0,2,
2019-06-06,57600.0,57600.0,4,
2019-06-05,62400.0,62400.0,3,
2019-06-04,67200.0,67200.0,6,
2019-06-03,64800.0,64800.0,1,
2019-05-31,63600.0,63600.0,6,
2019-05-30,67200.0,67200.0,3,
2019-05-29,70800.0,70800.0,2,
2019-05-28,72000.0,72000.0,2,
2019-05-24,72000.0,72000.0,4,
2019-05-23,73200.0,73200.0,3,
2019-05-22,76800.0,76800.0,2,
2019-05-21,76800.0,76800.0,3,
2019-05-20,74400.0,74400.0,3,
2019-05-17,78000.0,78000.0,6,
2019-05-16,80400.0,80400.0,8,
2019-05-15,80400.0,80400.0,4,
2019-05-14,80400.0,80400.0,4,
2019-05-13,81600.0,81600.0,3,
2019-05-10,82800.0,82800.0,3,
2019-05-09,84000.0,84000.0,3,
2019-05-08,82800.0,82800.0,2,
2019-05-07,82800.0,82800.0,3,
2019-05-06,85200.0,85200.0,3,
2019-05-03,86400.0,86400.0,7,
2019-05-02,81600.0,81600.0,3,
2019-05-01,81600.0,81600.0,4,
2019-04-30,82800.0,82800.0,4,
2019-04-29,87600.0,87600.0,11,
2019-04-26,84000.0,84000.0,5,
2019-04-25,86400.0,86400.0,3,
2019-04-24,87600.0,87600.0,3,
